,Year,Lake,Host.Species,Parasite.Species,Max.Prevalence,AUC.prev,AUC.prev2,Count.At.Max,dentifera.at.max,pulicaria.at.max,retrocurva.at.max,diluter.at.max,otherhost.at.max,richness.at.max,shannon.at.max
11,2014,Mill,ceriodaphnia,metsch.prev,0,0,0,87.6666666666667,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
12,2014,Mill,ceriodaphnia,pasteuria.prev,0.00354609929078014,0.024822695035461,0.024822695035461,282,15986,0,24399.7,24399.7,95916,4,1.28002319504518
13,2014,Mill,ceriodaphnia,scarlet.prev,0,0,0,87.6666666666667,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
14,2014,Mill,ceriodaphnia,spider.prev,0,0,0,87.6666666666667,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
15,2014,Mill,dentifera,brood.prev,0.00985221674876847,0.530105239587998,0.530105239587998,203,27344.5,0,46696,46696,46696,2,0.658591787636227
16,2014,Mill,dentifera,gurleya.prev,0,0,0,222.888888888889,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
17,2014,Mill,dentifera,larssonia.prev,0.00609756097560976,0.0731707317073171,0.0731707317073171,328,13461.9,0,61840.6,61840.6,75442.7,4,0.907472997165972
18,2014,Mill,dentifera,metsch.prev,0.00940438871473354,0.13166144200627,0.13166144200627,319,47537.4,0,43751.2,43751.2,44592.6,3,0.737941643655149
19,2014,Mill,dentifera,pasteuria.prev,0.0156739811912226,0.717718043936185,0.717718043936185,319,47537.4,0,43751.2,43751.2,44592.6,3,0.737941643655149
20,2014,Mill,dentifera,scarlet.prev,0,0,0,222.888888888889,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
21,2014,Mill,dentifera,spider.prev,0,0,0,222.888888888889,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
22,2014,Mill,dubia,brood.prev,0.00704225352112676,0.0985915492957746,0.0985915492957746,284,26923.8,0,115267.6,115267.6,141350,4,0.878422287873434
23,2014,Mill,dubia,gurleya.prev,0,0,0,31.5555555555556,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
24,2014,Mill,dubia,larssonia.prev,0,0,0,31.5555555555556,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
25,2014,Mill,dubia,metsch.prev,0,0,0,31.5555555555556,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
26,2014,Mill,dubia,pasteuria.prev,0.112676056338028,1.57746478873239,1.57746478873239,284,26923.8,0,115267.6,115267.6,141350,4,0.878422287873434
27,2014,Mill,dubia,scarlet.prev,0,0,0,31.5555555555556,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
28,2014,Mill,dubia,spider.prev,0,0,0,31.5555555555556,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
29,2014,Mill,mendotae,brood.prev,0,0,0,0,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
30,2014,Mill,mendotae,gurleya.prev,0,0,0,0,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
31,2014,Mill,mendotae,larssonia.prev,0,0,0,0,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
32,2014,Mill,mendotae,metsch.prev,0,0,0,0,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
33,2014,Mill,mendotae,pasteuria.prev,0,0,0,0,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
34,2014,Mill,mendotae,scarlet.prev,0,0,0,0,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
35,2014,Mill,mendotae,spider.prev,0,0,0,0,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
36,2014,Mill,pulicaria,brood.prev,0,0,0,0,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
37,2014,Mill,pulicaria,gurleya.prev,0,0,0,0,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
38,2014,Mill,pulicaria,larssonia.prev,0,0,0,0,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
39,2014,Mill,pulicaria,metsch.prev,0,0,0,0,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
40,2014,Mill,pulicaria,pasteuria.prev,0,0,0,0,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
41,2014,Mill,pulicaria,scarlet.prev,0,0,0,0,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
42,2014,Mill,pulicaria,spider.prev,0,0,0,0,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
43,2014,Mill,retrocurva,brood.prev,0.0046189376443418,0.0876362634125015,0.0876362634125015,433,5609.1,0,58895.8,58895.8,58895.8,2,0.295438399422247
44,2014,Mill,retrocurva,gurleya.prev,0.00462962962962963,0.0324074074074074,0.0324074074074074,216,15986,0,24399.7,24399.7,95916,4,1.28002319504518
45,2014,Mill,retrocurva,larssonia.prev,0,0,0,316.333333333333,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
46,2014,Mill,retrocurva,metsch.prev,0.00467289719626168,0.155223981014826,0.155223981014826,214,13461.9,0,61840.6,61840.6,75442.7,4,0.907472997165972
47,2014,Mill,retrocurva,pasteuria.prev,0.193396226415094,8.33024672985853,8.33024672985853,212,19351.5,0,20613.5,20613.5,22576.7,4,0.868473395241011
48,2014,Mill,retrocurva,scarlet.prev,0,0,0,316.333333333333,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
49,2014,Mill,retrocurva,spider.prev,0,0,0,316.333333333333,23199.9777777778,0,58802.3444444444,58802.3444444444,72435.6222222222,3.22222222222222,0.78947447046606
50,2014,Mill,parvula,brood.prev,0.0134529147982063,0.0672645739910315,0.0672645739910315,223,13461.9,0,61840.6,61840.6,75442.7,4,0.907472997165972
51,2014,Mill,parvula,gurleya.prev,0.00448430493273543,0.0224215246636772,0.0224215246636772,223,13461.9,0,61840.6,61840.6,75442.7,4,0.907472997165972
52,2014,Mill,parvula,larssonia.prev,0,0,0,33.125,24101.725,0,63102.675,63102.675,69500.575,3.125,0.728155879893669
53,2014,Mill,parvula,metsch.prev,0,0,0,33.125,24101.725,0,63102.675,63102.675,69500.575,3.125,0.728155879893669
54,2014,Mill,parvula,pasteuria.prev,0.0967741935483871,1.7914798206278,1.7914798206278,31,19351.5,0,20613.5,20613.5,22576.7,4,0.868473395241011
55,2014,Mill,parvula,scarlet.prev,0,0,0,33.125,24101.725,0,63102.675,63102.675,69500.575,3.125,0.728155879893669
56,2014,Mill,parvula,spider.prev,0,0,0,33.125,24101.725,0,63102.675,63102.675,69500.575,3.125,0.728155879893669
57,2014,Walsh,ambigua,brood.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
58,2014,Walsh,ambigua,gurleya.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
59,2014,Walsh,ambigua,larssonia.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
60,2014,Walsh,ambigua,metsch.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
61,2014,Walsh,ambigua,pasteuria.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
62,2014,Walsh,ambigua,scarlet.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
63,2014,Walsh,ambigua,spider.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
64,2014,Walsh,ceriodaphnia,brood.prev,0.0481283422459893,0.853524089515168,0.853524089515168,187,46275.3,0,280.5,280.5,13882.6,4,0.70093500833143
65,2014,Walsh,ceriodaphnia,gurleya.prev,0,0,0,81.5555555555556,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
66,2014,Walsh,ceriodaphnia,larssonia.prev,0,0,0,81.5555555555556,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
67,2014,Walsh,ceriodaphnia,metsch.prev,0,0,0,81.5555555555556,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
68,2014,Walsh,ceriodaphnia,pasteuria.prev,0.004739336492891,0.066350710900474,0.066350710900474,211,230535.1,0,0,0,25030.8,3,0.377558147887081
69,2014,Walsh,ceriodaphnia,scarlet.prev,0,0,0,81.5555555555556,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
70,2014,Walsh,ceriodaphnia,spider.prev,0,0,0,81.5555555555556,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
71,2014,Walsh,dentifera,brood.prev,0.00210748155953635,0.0295047418335089,0.0295047418335089,949,230535.1,0,0,0,25030.8,3,0.377558147887081
72,2014,Walsh,dentifera,gurleya.prev,0,0,0,371,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
73,2014,Walsh,dentifera,larssonia.prev,0,0,0,371,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
74,2014,Walsh,dentifera,metsch.prev,0.00483091787439614,0.0609057080170838,0.0609057080170838,207,48799.4,0,0,0,0,1,0
75,2014,Walsh,dentifera,pasteuria.prev,0.018957345971564,0.534943339132215,0.534943339132215,211,47116.7,0,0,0,1682.7,2,0.149992333529247
76,2014,Walsh,dentifera,scarlet.prev,0.00418410041841004,0.124718709356997,0.124718709356997,239,17248.1,0,0,0,0,1,0
77,2014,Walsh,dentifera,spider.prev,0.00966183574879227,0.0628019323671498,0.0628019323671498,207,48799.4,0,0,0,0,1,0
78,2014,Walsh,dubia,brood.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
79,2014,Walsh,dubia,gurleya.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
80,2014,Walsh,dubia,larssonia.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
81,2014,Walsh,dubia,metsch.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
82,2014,Walsh,dubia,pasteuria.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
83,2014,Walsh,dubia,scarlet.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
84,2014,Walsh,dubia,spider.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
85,2014,Walsh,mendotae,brood.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
86,2014,Walsh,mendotae,gurleya.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
87,2014,Walsh,mendotae,larssonia.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
88,2014,Walsh,mendotae,metsch.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
89,2014,Walsh,mendotae,pasteuria.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
90,2014,Walsh,mendotae,scarlet.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
91,2014,Walsh,mendotae,spider.prev,0,0,0,0,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
92,2014,Walsh,parvula,brood.prev,0,0,0,34.5555555555556,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
93,2014,Walsh,parvula,gurleya.prev,0,0,0,34.5555555555556,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
94,2014,Walsh,parvula,larssonia.prev,0,0,0,34.5555555555556,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
95,2014,Walsh,parvula,metsch.prev,0,0,0,34.5555555555556,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
96,2014,Walsh,parvula,pasteuria.prev,0,0,0,34.5555555555556,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
97,2014,Walsh,parvula,scarlet.prev,0,0,0,34.5555555555556,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
98,2014,Walsh,parvula,spider.prev,0,0,0,34.5555555555556,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
99,2014,Walsh,pulicaria,brood.prev,0,0,0,0.444444444444444,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
100,2014,Walsh,pulicaria,gurleya.prev,0,0,0,0.444444444444444,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
101,2014,Walsh,pulicaria,larssonia.prev,0,0,0,0.444444444444444,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
102,2014,Walsh,pulicaria,metsch.prev,0,0,0,0.444444444444444,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
103,2014,Walsh,pulicaria,pasteuria.prev,0,0,0,0.444444444444444,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
104,2014,Walsh,pulicaria,scarlet.prev,0,0,0,0.444444444444444,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
105,2014,Walsh,pulicaria,spider.prev,0,0,0,0.444444444444444,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
106,2014,Walsh,retrocurva,brood.prev,0,0,0,1.44444444444444,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
107,2014,Walsh,retrocurva,gurleya.prev,0,0,0,1.44444444444444,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
108,2014,Walsh,retrocurva,larssonia.prev,0,0,0,1.44444444444444,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
109,2014,Walsh,retrocurva,metsch.prev,0,0,0,1.44444444444444,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
110,2014,Walsh,retrocurva,pasteuria.prev,0,0,0,1.44444444444444,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
111,2014,Walsh,retrocurva,scarlet.prev,0,0,0,1.44444444444444,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
112,2014,Walsh,retrocurva,spider.prev,0,0,0,1.44444444444444,98557.0333333333,0,155.822222222222,155.822222222222,6598.52222222222,2.44444444444444,0.197742759281467
113,2014,Cedar,ambigua,brood.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
114,2014,Cedar,ambigua,gurleya.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
115,2014,Cedar,ambigua,larssonia.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
116,2014,Cedar,ambigua,metsch.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
117,2014,Cedar,ambigua,pasteuria.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
118,2014,Cedar,ambigua,scarlet.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
119,2014,Cedar,ambigua,spider.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
120,2014,Cedar,ceriodaphnia,brood.prev,0,0,0,24.3333333333333,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
121,2014,Cedar,ceriodaphnia,gurleya.prev,0,0,0,24.3333333333333,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
122,2014,Cedar,ceriodaphnia,larssonia.prev,0,0,0,24.3333333333333,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
123,2014,Cedar,ceriodaphnia,metsch.prev,0,0,0,24.3333333333333,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
124,2014,Cedar,ceriodaphnia,pasteuria.prev,0,0,0,24.3333333333333,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
125,2014,Cedar,ceriodaphnia,scarlet.prev,0,0,0,24.3333333333333,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
126,2014,Cedar,ceriodaphnia,spider.prev,0,0,0,24.3333333333333,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
127,2014,Cedar,dentifera,brood.prev,0.0511627906976744,2.03746134912881,2.03746134912881,215,38270.3,860,3870,4730,6880,4,0.571127729730967
128,2014,Cedar,dentifera,gurleya.prev,0,0,0,301.666666666667,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
129,2014,Cedar,dentifera,larssonia.prev,0.00333333333333333,0.0416666666666666,0.0416666666666666,300,64070.5,860,6306.7,7166.7,8241.7,5,0.442679822476963
130,2014,Cedar,dentifera,metsch.prev,0,0,0,301.666666666667,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
131,2014,Cedar,dentifera,pasteuria.prev,0.07,2.16534979903866,2.16534979903866,200,75680.6,2365,20210.2,22575.2,26445.2,5,0.767119106481712
132,2014,Cedar,dentifera,scarlet.prev,0.00819672131147541,0.240165426826468,0.240165426826468,244,34400.3,860,12900.1,13760.1,14906.8,5,0.773132729281152
133,2014,Cedar,dentifera,spider.prev,0,0,0,301.666666666667,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
134,2014,Cedar,dubia,brood.prev,0.00395256916996047,0.0217391304347826,0.0217391304347826,253,80840.7,4730,15050.1,19780.1,28122.2,5,0.843364767833507
135,2014,Cedar,dubia,gurleya.prev,0,0,0,41,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
136,2014,Cedar,dubia,larssonia.prev,0,0,0,41,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
137,2014,Cedar,dubia,metsch.prev,0,0,0,41,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
138,2014,Cedar,dubia,pasteuria.prev,0,0,0,41,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
139,2014,Cedar,dubia,scarlet.prev,0,0,0,41,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
140,2014,Cedar,dubia,spider.prev,0,0,0,41,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
141,2014,Cedar,mendotae,brood.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
142,2014,Cedar,mendotae,gurleya.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
143,2014,Cedar,mendotae,larssonia.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
144,2014,Cedar,mendotae,metsch.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
145,2014,Cedar,mendotae,pasteuria.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
146,2014,Cedar,mendotae,scarlet.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
147,2014,Cedar,mendotae,spider.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
148,2014,Cedar,parvula,brood.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
149,2014,Cedar,parvula,gurleya.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
150,2014,Cedar,parvula,larssonia.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
151,2014,Cedar,parvula,metsch.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
152,2014,Cedar,parvula,pasteuria.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
153,2014,Cedar,parvula,scarlet.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
154,2014,Cedar,parvula,spider.prev,0,0,0,0,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
155,2014,Cedar,pulicaria,brood.prev,0,0,0,37.3333333333333,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
156,2014,Cedar,pulicaria,gurleya.prev,0,0,0,37.3333333333333,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
157,2014,Cedar,pulicaria,larssonia.prev,0,0,0,37.3333333333333,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
158,2014,Cedar,pulicaria,metsch.prev,0,0,0,37.3333333333333,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
159,2014,Cedar,pulicaria,pasteuria.prev,0,0,0,37.3333333333333,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
160,2014,Cedar,pulicaria,scarlet.prev,0,0,0,37.3333333333333,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
161,2014,Cedar,pulicaria,spider.prev,0,0,0,37.3333333333333,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
162,2014,Cedar,retrocurva,brood.prev,0.0441176470588235,1.33732237248548,1.33732237248548,68,38270.3,860,3870,4730,6880,4,0.571127729730967
163,2014,Cedar,retrocurva,gurleya.prev,0,0,0,207.888888888889,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
164,2014,Cedar,retrocurva,larssonia.prev,0,0,0,207.888888888889,69612.7888888889,1425.36666666667,31692.8444444444,33118.2111111111,35804.9333333333,4.88888888888889,0.709120356209417
