,Year,Lake,Host.Species,Parasite.Species,Max.Prevalence,AUC.prev,AUC.prev2,Count.At.Max,dentifera.at.max,pulicaria.at.max,retrocurva.at.max,diluter.at.max,otherhost.at.max,richness.at.max,shannon.at.max
1377,2015,LittleAppleton,mendotae,pasteuria.prev,NA,29210.5,29210.5,NA,NA,NA,NA,NA,NA,NA,NA
1378,2015,LittleAppleton,mendotae,spider.prev,NA,29210.5,29210.5,NA,NA,NA,NA,NA,NA,NA,NA
1379,2015,LittleAppleton,mendotae,spiro.prev,NA,29210.5,29210.5,NA,NA,NA,NA,NA,NA,NA,NA
1380,2015,LittleAppleton,parvula,brood.prev,0,29210.5,29210.5,33,231771.9,2042.5,322.5,2365,10284.2,5.5,0.23587902355925
1381,2015,LittleAppleton,parvula,gurleya.prev,0,29210.5,29210.5,33,231771.9,2042.5,322.5,2365,10284.2,5.5,0.23587902355925
1382,2015,LittleAppleton,parvula,larssonia.prev,0,29210.5,29210.5,33,231771.9,2042.5,322.5,2365,10284.2,5.5,0.23587902355925
1383,2015,LittleAppleton,parvula,metsch.prev,0,29210.5,29210.5,33,231771.9,2042.5,322.5,2365,10284.2,5.5,0.23587902355925
1384,2015,LittleAppleton,parvula,pasteuria.prev,0,29210.5,29210.5,33,231771.9,2042.5,322.5,2365,10284.2,5.5,0.23587902355925
1385,2015,LittleAppleton,parvula,spider.prev,0,29210.5,29210.5,33,231771.9,2042.5,322.5,2365,10284.2,5.5,0.23587902355925
1386,2015,LittleAppleton,parvula,spiro.prev,0,29210.5,29210.5,33,231771.9,2042.5,322.5,2365,10284.2,5.5,0.23587902355925
1387,2015,LittleAppleton,pulicaria,brood.prev,0,29210.5,29210.5,29,305302.5,2795,645,3440,11108.4,6,0.190566220685451
1388,2015,LittleAppleton,pulicaria,gurleya.prev,0,29210.5,29210.5,29,305302.5,2795,645,3440,11108.4,6,0.190566220685451
1389,2015,LittleAppleton,pulicaria,larssonia.prev,0,29210.5,29210.5,29,305302.5,2795,645,3440,11108.4,6,0.190566220685451
1390,2015,LittleAppleton,pulicaria,metsch.prev,0,29210.5,29210.5,29,305302.5,2795,645,3440,11108.4,6,0.190566220685451
1391,2015,LittleAppleton,pulicaria,pasteuria.prev,0,29210.5,29210.5,29,305302.5,2795,645,3440,11108.4,6,0.190566220685451
1392,2015,LittleAppleton,pulicaria,spider.prev,0,29210.5,29210.5,29,305302.5,2795,645,3440,11108.4,6,0.190566220685451
1393,2015,LittleAppleton,pulicaria,spiro.prev,0,29210.5,29210.5,29,305302.5,2795,645,3440,11108.4,6,0.190566220685451
1394,2015,LittleAppleton,retrocurva,brood.prev,NA,29210.5,29210.5,NA,NA,NA,NA,NA,NA,NA,NA
1395,2015,LittleAppleton,retrocurva,gurleya.prev,NA,29210.5,29210.5,NA,NA,NA,NA,NA,NA,NA,NA
1396,2015,LittleAppleton,retrocurva,larssonia.prev,NA,29210.5,29210.5,NA,NA,NA,NA,NA,NA,NA,NA
1397,2015,LittleAppleton,retrocurva,metsch.prev,NA,29210.5,29210.5,NA,NA,NA,NA,NA,NA,NA,NA
1398,2015,LittleAppleton,retrocurva,pasteuria.prev,NA,29210.5,29210.5,NA,NA,NA,NA,NA,NA,NA,NA
1399,2015,LittleAppleton,retrocurva,spider.prev,NA,29210.5,29210.5,NA,NA,NA,NA,NA,NA,NA,NA
1400,2015,LittleAppleton,retrocurva,spiro.prev,NA,29210.5,29210.5,NA,NA,NA,NA,NA,NA,NA,NA
1401,2015,Gosling,ambigua,brood.prev,0,28380,28380,38,5160,0,0,0,18203.4,4,1.35493209259074
1402,2015,Gosling,ambigua,gurleya.prev,0,28380,28380,38,5160,0,0,0,18203.4,4,1.35493209259074
1403,2015,Gosling,ambigua,larssonia.prev,0,28380,28380,38,5160,0,0,0,18203.4,4,1.35493209259074
1404,2015,Gosling,ambigua,metsch.prev,0,28380,28380,38,5160,0,0,0,18203.4,4,1.35493209259074
1405,2015,Gosling,ambigua,pasteuria.prev,0,28380,28380,38,5160,0,0,0,18203.4,4,1.35493209259074
1406,2015,Gosling,ambigua,spider.prev,0,28380,28380,38,5160,0,0,0,18203.4,4,1.35493209259074
1407,2015,Gosling,ambigua,spiro.prev,0,28380,28380,38,5160,0,0,0,18203.4,4,1.35493209259074
1408,2015,Gosling,ceriodaphnia,brood.prev,0.0285714285714286,28380,28380,280,34400.3,0,0,0,86430.7,4,0.758419915115914
1409,2015,Gosling,ceriodaphnia,gurleya.prev,0,28380,28380,302,28189.1111111111,0,31.8555555555556,31.8555555555556,95795.2111111111,3.88888888888889,0.802125520581825
1410,2015,Gosling,ceriodaphnia,larssonia.prev,0,28380,28380,302,28189.1111111111,0,31.8555555555556,31.8555555555556,95795.2111111111,3.88888888888889,0.802125520581825
1411,2015,Gosling,ceriodaphnia,metsch.prev,0.0807692307692308,28380,28380,260,8600.1,0,0,0,37553.6,4,0.700795322660535
1412,2015,Gosling,ceriodaphnia,pasteuria.prev,0.00225733634311512,28380,28380,443,82560.7,0,0,0,206831.7,4,0.866121504176232
1413,2015,Gosling,ceriodaphnia,spider.prev,0,28380,28380,302,28189.1111111111,0,31.8555555555556,31.8555555555556,95795.2111111111,3.88888888888889,0.802125520581825
1414,2015,Gosling,ceriodaphnia,spiro.prev,0,28380,28380,302,28189.1111111111,0,31.8555555555556,31.8555555555556,95795.2111111111,3.88888888888889,0.802125520581825
1415,2015,Gosling,dentifera,brood.prev,0.0818181818181818,28380,28380,220,34400.3,0,0,0,86430.7,4,0.758419915115914
1416,2015,Gosling,dentifera,gurleya.prev,0,28380,28380,212.555555555556,28189.1111111111,0,31.8555555555556,31.8555555555556,95795.2111111111,3.88888888888889,0.802125520581825
1417,2015,Gosling,dentifera,larssonia.prev,0.0170940170940171,28380,28380,234,24510.2,0,0,0,113951,4,0.707229942381262
1418,2015,Gosling,dentifera,metsch.prev,0.0205479452054795,28380,28380,146,5160,0,0,0,18203.4,4,1.35493209259074
1419,2015,Gosling,dentifera,pasteuria.prev,0.09765625,28380,28380,256,26660.2,0,286.7,286.7,78117.3,5,0.918155542610632
1420,2015,Gosling,dentifera,spider.prev,0,28380,28380,212.555555555556,28189.1111111111,0,31.8555555555556,31.8555555555556,95795.2111111111,3.88888888888889,0.802125520581825
1421,2015,Gosling,dentifera,spiro.prev,0.00389105058365759,28380,28380,257,82560.7,0,0,0,206831.7,4,0.866121504176232
1422,2015,Gosling,dubia,brood.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1423,2015,Gosling,dubia,gurleya.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1424,2015,Gosling,dubia,larssonia.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1425,2015,Gosling,dubia,metsch.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1426,2015,Gosling,dubia,pasteuria.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1427,2015,Gosling,dubia,spider.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1428,2015,Gosling,dubia,spiro.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1429,2015,Gosling,mendotae,brood.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1430,2015,Gosling,mendotae,gurleya.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1431,2015,Gosling,mendotae,larssonia.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1432,2015,Gosling,mendotae,metsch.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1433,2015,Gosling,mendotae,pasteuria.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1434,2015,Gosling,mendotae,spider.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1435,2015,Gosling,mendotae,spiro.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1436,2015,Gosling,parvula,brood.prev,0.0285714285714286,28380,28380,70,12470.1,0,0,0,108504.1,4,0.53268186275402
1437,2015,Gosling,parvula,gurleya.prev,0,28380,28380,132.222222222222,28189.1111111111,0,31.8555555555556,31.8555555555556,95795.2111111111,3.88888888888889,0.802125520581825
1438,2015,Gosling,parvula,larssonia.prev,0,28380,28380,132.222222222222,28189.1111111111,0,31.8555555555556,31.8555555555556,95795.2111111111,3.88888888888889,0.802125520581825
1439,2015,Gosling,parvula,metsch.prev,0,28380,28380,132.222222222222,28189.1111111111,0,31.8555555555556,31.8555555555556,95795.2111111111,3.88888888888889,0.802125520581825
1440,2015,Gosling,parvula,pasteuria.prev,0,28380,28380,132.222222222222,28189.1111111111,0,31.8555555555556,31.8555555555556,95795.2111111111,3.88888888888889,0.802125520581825
1441,2015,Gosling,parvula,spider.prev,0,28380,28380,132.222222222222,28189.1111111111,0,31.8555555555556,31.8555555555556,95795.2111111111,3.88888888888889,0.802125520581825
1442,2015,Gosling,parvula,spiro.prev,0,28380,28380,132.222222222222,28189.1111111111,0,31.8555555555556,31.8555555555556,95795.2111111111,3.88888888888889,0.802125520581825
1443,2015,Gosling,pulicaria,brood.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1444,2015,Gosling,pulicaria,gurleya.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1445,2015,Gosling,pulicaria,larssonia.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1446,2015,Gosling,pulicaria,metsch.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1447,2015,Gosling,pulicaria,pasteuria.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1448,2015,Gosling,pulicaria,spider.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1449,2015,Gosling,pulicaria,spiro.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1450,2015,Gosling,retrocurva,brood.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1451,2015,Gosling,retrocurva,gurleya.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1452,2015,Gosling,retrocurva,larssonia.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1453,2015,Gosling,retrocurva,metsch.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1454,2015,Gosling,retrocurva,pasteuria.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1455,2015,Gosling,retrocurva,spider.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1456,2015,Gosling,retrocurva,spiro.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1457,2015,Pickerel,ambigua,brood.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1458,2015,Pickerel,ambigua,gurleya.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1459,2015,Pickerel,ambigua,larssonia.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1460,2015,Pickerel,ambigua,metsch.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1461,2015,Pickerel,ambigua,pasteuria.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1462,2015,Pickerel,ambigua,spider.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1463,2015,Pickerel,ambigua,spiro.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1464,2015,Pickerel,ceriodaphnia,brood.prev,0.0191387559808612,28380,28380,209,51600.4,12040.1,1720,13760.1,45580.4,4,1.03183236219059
1465,2015,Pickerel,ceriodaphnia,gurleya.prev,0,28380,28380,86.8333333333333,24737.15,10200.6333333333,7978.95,18179.5833333333,28559.4,4.16666666666667,1.14719275344874
1466,2015,Pickerel,ceriodaphnia,larssonia.prev,0,28380,28380,86.8333333333333,24737.15,10200.6333333333,7978.95,18179.5833333333,28559.4,4.16666666666667,1.14719275344874
1467,2015,Pickerel,ceriodaphnia,metsch.prev,0,28380,28380,86.8333333333333,24737.15,10200.6333333333,7978.95,18179.5833333333,28559.4,4.16666666666667,1.14719275344874
1468,2015,Pickerel,ceriodaphnia,pasteuria.prev,0.0909090909090909,28380,28380,22,12685.1,11610.1,18060.1,29670.2,30816.9,4,1.17270402585743
1469,2015,Pickerel,ceriodaphnia,spider.prev,0,28380,28380,86.8333333333333,24737.15,10200.6333333333,7978.95,18179.5833333333,28559.4,4.16666666666667,1.14719275344874
1470,2015,Pickerel,ceriodaphnia,spiro.prev,0,28380,28380,86.8333333333333,24737.15,10200.6333333333,7978.95,18179.5833333333,28559.4,4.16666666666667,1.14719275344874
1471,2015,Pickerel,dentifera,brood.prev,0.0170940170940171,28380,28380,234,21500.2,5733.4,4873.4,10606.8,12326.8,4,1.01948595021211
1472,2015,Pickerel,dentifera,gurleya.prev,0,28380,28380,245.444444444444,20767.5777777778,8783.21111111111,10097.1222222222,18880.3333333333,26142.6222222222,4.11111111111111,1.14093376900365
1473,2015,Pickerel,dentifera,larssonia.prev,0,28380,28380,245.444444444444,20767.5777777778,8783.21111111111,10097.1222222222,18880.3333333333,26142.6222222222,4.11111111111111,1.14093376900365
1474,2015,Pickerel,dentifera,metsch.prev,0.0179372197309417,28380,28380,223,12685.1,11610.1,18060.1,29670.2,30816.9,4,1.17270402585743
1475,2015,Pickerel,dentifera,pasteuria.prev,0.205128205128205,28380,28380,234,17486.8,11180.1,25226.9,36407,37267,4,1.11120651942329
1476,2015,Pickerel,dentifera,spider.prev,0,28380,28380,245.444444444444,20767.5777777778,8783.21111111111,10097.1222222222,18880.3333333333,26142.6222222222,4.11111111111111,1.14093376900365
1477,2015,Pickerel,dentifera,spiro.prev,0.0396039603960396,28380,28380,202,10033.4,2365,10033.4,12398.4,13473.4,4,1.09891043333972
1478,2015,Pickerel,dubia,brood.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1479,2015,Pickerel,dubia,gurleya.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1480,2015,Pickerel,dubia,larssonia.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1481,2015,Pickerel,dubia,metsch.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1482,2015,Pickerel,dubia,pasteuria.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1483,2015,Pickerel,dubia,spider.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1484,2015,Pickerel,dubia,spiro.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1485,2015,Pickerel,mendotae,brood.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1486,2015,Pickerel,mendotae,gurleya.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1487,2015,Pickerel,mendotae,larssonia.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1488,2015,Pickerel,mendotae,metsch.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1489,2015,Pickerel,mendotae,pasteuria.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1490,2015,Pickerel,mendotae,spider.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1491,2015,Pickerel,mendotae,spiro.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1492,2015,Pickerel,parvula,brood.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1493,2015,Pickerel,parvula,gurleya.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1494,2015,Pickerel,parvula,larssonia.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1495,2015,Pickerel,parvula,metsch.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1496,2015,Pickerel,parvula,pasteuria.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1497,2015,Pickerel,parvula,spider.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1498,2015,Pickerel,parvula,spiro.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1499,2015,Pickerel,pulicaria,brood.prev,0.00833333333333333,28380,28380,240,10965.1,4300,7740.1,12040.1,13186.8,4,1.17513044757746
1500,2015,Pickerel,pulicaria,gurleya.prev,0,28380,28380,204.555555555556,20767.5777777778,8783.21111111111,10097.1222222222,18880.3333333333,26142.6222222222,4.11111111111111,1.14093376900365
1501,2015,Pickerel,pulicaria,larssonia.prev,0,28380,28380,204.555555555556,20767.5777777778,8783.21111111111,10097.1222222222,18880.3333333333,26142.6222222222,4.11111111111111,1.14093376900365
1502,2015,Pickerel,pulicaria,metsch.prev,0,28380,28380,204.555555555556,20767.5777777778,8783.21111111111,10097.1222222222,18880.3333333333,26142.6222222222,4.11111111111111,1.14093376900365
1503,2015,Pickerel,pulicaria,pasteuria.prev,0,28380,28380,204.555555555556,20767.5777777778,8783.21111111111,10097.1222222222,18880.3333333333,26142.6222222222,4.11111111111111,1.14093376900365
1504,2015,Pickerel,pulicaria,spider.prev,0,28380,28380,204.555555555556,20767.5777777778,8783.21111111111,10097.1222222222,18880.3333333333,26142.6222222222,4.11111111111111,1.14093376900365
1505,2015,Pickerel,pulicaria,spiro.prev,0.0111524163568773,28380,28380,269,51600.4,12040.1,1720,13760.1,45580.4,4,1.03183236219059
1506,2015,Pickerel,retrocurva,brood.prev,0.00826446280991736,28380,28380,121,21500.2,5733.4,4873.4,10606.8,12326.8,4,1.01948595021211
1507,2015,Pickerel,retrocurva,gurleya.prev,0,28380,28380,224,16913.475,8376.1,11144.2625,19520.3625,23712.9,4.125,1.15457144485529
1508,2015,Pickerel,retrocurva,larssonia.prev,0,28380,28380,224,16913.475,8376.1,11144.2625,19520.3625,23712.9,4.125,1.15457144485529
1509,2015,Pickerel,retrocurva,metsch.prev,0.00425531914893617,28380,28380,235,12685.1,11610.1,18060.1,29670.2,30816.9,4,1.17270402585743
1510,2015,Pickerel,retrocurva,pasteuria.prev,0.0118110236220472,28380,28380,254,9746.7,11180.1,11610.1,22790.2,25656.9,5,1.31460038659233
1511,2015,Pickerel,retrocurva,spider.prev,0,28380,28380,224,16913.475,8376.1,11144.2625,19520.3625,23712.9,4.125,1.15457144485529
1512,2015,Pickerel,retrocurva,spiro.prev,0.0284697508896797,28380,28380,281,10033.4,2365,10033.4,12398.4,13473.4,4,1.09891043333972
1513,2015,Sullivan,ambigua,brood.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1514,2015,Sullivan,ambigua,gurleya.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1515,2015,Sullivan,ambigua,larssonia.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1516,2015,Sullivan,ambigua,metsch.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1517,2015,Sullivan,ambigua,pasteuria.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1518,2015,Sullivan,ambigua,spider.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1519,2015,Sullivan,ambigua,spiro.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1520,2015,Sullivan,ceriodaphnia,brood.prev,0,28380,28380,38.5,47730.4,6163.4,0,6163.4,8779.25,3,0.478839820906322
1521,2015,Sullivan,ceriodaphnia,gurleya.prev,0,28380,28380,38.5,47730.4,6163.4,0,6163.4,8779.25,3,0.478839820906322
1522,2015,Sullivan,ceriodaphnia,larssonia.prev,0,28380,28380,38.5,47730.4,6163.4,0,6163.4,8779.25,3,0.478839820906322
1523,2015,Sullivan,ceriodaphnia,metsch.prev,0,28380,28380,38.5,47730.4,6163.4,0,6163.4,8779.25,3,0.478839820906322
1524,2015,Sullivan,ceriodaphnia,pasteuria.prev,0,28380,28380,38.5,47730.4,6163.4,0,6163.4,8779.25,3,0.478839820906322
1525,2015,Sullivan,ceriodaphnia,spider.prev,0,28380,28380,38.5,47730.4,6163.4,0,6163.4,8779.25,3,0.478839820906322
1526,2015,Sullivan,ceriodaphnia,spiro.prev,0,28380,28380,38.5,47730.4,6163.4,0,6163.4,8779.25,3,0.478839820906322
1527,2015,Sullivan,dentifera,brood.prev,0,28380,28380,251.777777777778,37378.4666666667,2643.72222222222,0,2643.72222222222,3352.43333333333,2.11111111111111,0.195805314725105
1528,2015,Sullivan,dentifera,gurleya.prev,0,28380,28380,251.777777777778,37378.4666666667,2643.72222222222,0,2643.72222222222,3352.43333333333,2.11111111111111,0.195805314725105
1529,2015,Sullivan,dentifera,larssonia.prev,0.00478468899521531,28380,28380,209,58480.5,10320.1,0,10320.1,14046.8,3,0.603557730655383
1530,2015,Sullivan,dentifera,metsch.prev,0.00602409638554217,28380,28380,332,12470.1,0,0,0,0,1,0
1531,2015,Sullivan,dentifera,pasteuria.prev,0.0896739130434783,28380,28380,368,31820.3,0,0,0,0,1,0
1532,2015,Sullivan,dentifera,spider.prev,0,28380,28380,251.777777777778,37378.4666666667,2643.72222222222,0,2643.72222222222,3352.43333333333,2.11111111111111,0.195805314725105
1533,2015,Sullivan,dentifera,spiro.prev,0.00543478260869565,28380,28380,368,31820.3,0,0,0,0,1,0
1534,2015,Sullivan,dubia,brood.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1535,2015,Sullivan,dubia,gurleya.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1536,2015,Sullivan,dubia,larssonia.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1537,2015,Sullivan,dubia,metsch.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1538,2015,Sullivan,dubia,pasteuria.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1539,2015,Sullivan,dubia,spider.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1540,2015,Sullivan,dubia,spiro.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1541,2015,Sullivan,mendotae,brood.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1542,2015,Sullivan,mendotae,gurleya.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1543,2015,Sullivan,mendotae,larssonia.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1544,2015,Sullivan,mendotae,metsch.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1545,2015,Sullivan,mendotae,pasteuria.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1546,2015,Sullivan,mendotae,spider.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1547,2015,Sullivan,mendotae,spiro.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1548,2015,Sullivan,parvula,brood.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1549,2015,Sullivan,parvula,gurleya.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1550,2015,Sullivan,parvula,larssonia.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1551,2015,Sullivan,parvula,metsch.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1552,2015,Sullivan,parvula,pasteuria.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1553,2015,Sullivan,parvula,spider.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1554,2015,Sullivan,parvula,spiro.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1555,2015,Sullivan,pulicaria,brood.prev,0,28380,28380,112,55040.475,5876.7,0,5876.7,7399.625,3,0.425520067522885
1556,2015,Sullivan,pulicaria,gurleya.prev,0,28380,28380,112,55040.475,5876.7,0,5876.7,7399.625,3,0.425520067522885
1557,2015,Sullivan,pulicaria,larssonia.prev,0,28380,28380,112,55040.475,5876.7,0,5876.7,7399.625,3,0.425520067522885
1558,2015,Sullivan,pulicaria,metsch.prev,0,28380,28380,112,55040.475,5876.7,0,5876.7,7399.625,3,0.425520067522885
1559,2015,Sullivan,pulicaria,pasteuria.prev,0,28380,28380,112,55040.475,5876.7,0,5876.7,7399.625,3,0.425520067522885
1560,2015,Sullivan,pulicaria,spider.prev,0,28380,28380,112,55040.475,5876.7,0,5876.7,7399.625,3,0.425520067522885
1561,2015,Sullivan,pulicaria,spiro.prev,0,28380,28380,112,55040.475,5876.7,0,5876.7,7399.625,3,0.425520067522885
1562,2015,Sullivan,retrocurva,brood.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1563,2015,Sullivan,retrocurva,gurleya.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1564,2015,Sullivan,retrocurva,larssonia.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1565,2015,Sullivan,retrocurva,metsch.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1566,2015,Sullivan,retrocurva,pasteuria.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1567,2015,Sullivan,retrocurva,spider.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1568,2015,Sullivan,retrocurva,spiro.prev,NA,28380,28380,NA,NA,NA,NA,NA,NA,NA,NA
1569,2015,Whitmore,ambigua,brood.prev,NA,29232,29232,NA,NA,NA,NA,NA,NA,NA,NA
1570,2015,Whitmore,ambigua,gurleya.prev,NA,29232,29232,NA,NA,NA,NA,NA,NA,NA,NA
1571,2015,Whitmore,ambigua,larssonia.prev,NA,29232,29232,NA,NA,NA,NA,NA,NA,NA,NA
1572,2015,Whitmore,ambigua,metsch.prev,NA,29232,29232,NA,NA,NA,NA,NA,NA,NA,NA
1573,2015,Whitmore,ambigua,pasteuria.prev,NA,29232,29232,NA,NA,NA,NA,NA,NA,NA,NA
1574,2015,Whitmore,ambigua,spider.prev,NA,29232,29232,NA,NA,NA,NA,NA,NA,NA,NA
1575,2015,Whitmore,ambigua,spiro.prev,NA,29232,29232,NA,NA,NA,NA,NA,NA,NA,NA
1576,2015,Whitmore,ceriodaphnia,brood.prev,0,29232,29232,20,0,0,5733.4,5733.4,7453.4,2,0.540201657248123
1577,2015,Whitmore,ceriodaphnia,gurleya.prev,0,29232,29232,20,0,0,5733.4,5733.4,7453.4,2,0.540201657248123
1578,2015,Whitmore,ceriodaphnia,larssonia.prev,0,29232,29232,20,0,0,5733.4,5733.4,7453.4,2,0.540201657248123
1579,2015,Whitmore,ceriodaphnia,metsch.prev,0,29232,29232,20,0,0,5733.4,5733.4,7453.4,2,0.540201657248123
1580,2015,Whitmore,ceriodaphnia,pasteuria.prev,0,29232,29232,20,0,0,5733.4,5733.4,7453.4,2,0.540201657248123
1581,2015,Whitmore,ceriodaphnia,spider.prev,0,29232,29232,20,0,0,5733.4,5733.4,7453.4,2,0.540201657248123
1582,2015,Whitmore,ceriodaphnia,spiro.prev,0,29232,29232,20,0,0,5733.4,5733.4,7453.4,2,0.540201657248123
1583,2015,Whitmore,dentifera,brood.prev,NA,29232,29232,NA,NA,NA,NA,NA,NA,NA,NA
1584,2015,Whitmore,dentifera,gurleya.prev,NA,29232,29232,NA,NA,NA,NA,NA,NA,NA,NA
1585,2015,Whitmore,dentifera,larssonia.prev,NA,29232,29232,NA,NA,NA,NA,NA,NA,NA,NA
1586,2015,Whitmore,dentifera,metsch.prev,NA,29232,29232,NA,NA,NA,NA,NA,NA,NA,NA
1587,2015,Whitmore,dentifera,pasteuria.prev,NA,29232,29232,NA,NA,NA,NA,NA,NA,NA,NA
