Host.Species,Lake,Year,Julian.Day,Julian,Date,Date2,Total,Uninfected.Adult,Uninfected.Juv,Uninfected.Males,Uninfected.Ephip,pasteuria.inf,metsch.inf,spiro.inf,brood.inf,larssonia.inf,spider.inf,gurleya.inf,caullerya.inf,micG.inf,coke.inf,pasteuria.prev,metsch.prev,spiro.prev,brood.prev,larssonia.prev,spider.prev,gurleya.prev,caullerya.prev,micG.prev,coke.prev,Host.Density,Total.Density,Dentifera.density,Pulicaria.density,Retrocurva.density,Ceriodaphnia.density,Dubia.density,Parvula.density,Ambigua.density,Mendotae.density
pulicaria,North,2014,2014205,205,24-Jul-14,7/24/2014,132,27,105,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,4730,122407.6,102340.8,4730,10750.1,1720,0,0,2866.7,0
pulicaria,North,2014,2014216,216,4-Aug-14,8/4/2014,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645,50023.7,36693.6,645,12255.1,215,0,0,215,0
pulicaria,North,2014,2014258,258,15-Sep-14,9/15/2014,5,1,4,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,193214.9,36120.3,0,152221.2,3153.4,0,1720,0,0
retrocurva,North,2014,2014205,205,24-Jul-14,7/24/2014,96,75,21,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,10750.1,122407.6,102340.8,4730,10750.1,1720,0,0,2866.7,0
retrocurva,North,2014,2014216,216,4-Aug-14,8/4/2014,223,120,103,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,12255.1,50023.7,36693.6,645,12255.1,215,0,0,215,0
retrocurva,North,2014,2014230,230,18-Aug-14,8/18/2014,286,102,183,0,0,0,0,0,1,0,0,0,NA,NA,NA,0,0,0,0.003496503,0,0,0,NA,NA,NA,48160.4,101194.2,51313.8,0,48160.4,1146.7,0,573.3,0,0
retrocurva,North,2014,2014245,245,2-Sep-14,9/2/2014,542,207,319,0,0,0,0,2,14,0,0,0,NA,NA,NA,0,0,0.003690037,0.025830258,0,0,0,NA,NA,NA,244672,326372.6,76540.6,0,244672,4730,0,430,0,0
retrocurva,North,2014,2014258,258,15-Sep-14,9/15/2014,584,202,376,0,0,0,0,0,6,0,0,0,NA,NA,NA,0,0,0,0.010273973,0,0,0,NA,NA,NA,152221.2,193214.9,36120.3,0,152221.2,3153.4,0,1720,0,0
retrocurva,North,2014,2014272,272,29-Sep-14,9/29/2014,303,160,136,0,0,1,0,0,6,0,0,0,NA,NA,NA,0.00330033,0,0,0.01980198,0,0,0,NA,NA,NA,205971.7,282512.3,73960.6,0,205971.7,2150,0,430,0,0
retrocurva,North,2014,2014287,287,14-Oct-14,10/14/2014,246,114,97,6,0,0,0,0,12,0,17,0,NA,NA,NA,0,0,0,0.048780488,0,0.069105691,0,NA,NA,NA,78690.6,181891.4,102340.8,0,78690.6,430,0,0,430,0
retrocurva,North,2014,2014300,300,27-Oct-14,10/27/2014,356,168,160,17,1,0,0,0,10,0,0,0,NA,NA,NA,0,0,0,0.028089888,0,0,0,NA,NA,NA,163831.3,279072.2,113520.9,0,163831.3,860,0,860,0,0
retrocurva,North,2014,2014315,315,11-Nov-14,11/11/2014,264,110,126,17,11,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,162541.3,171571.4,7740.1,860,162541.3,430,0,0,0,0
ambigua,Pickerel,2014,2014261,261,18-Sep-14,9/18/2014,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,99330.8,31820.3,47300.4,17200.1,860,2150,0,0,0
ceriodaphnia,Pickerel,2014,2014205,205,24-Jul-14,7/24/2014,25,7,16,0,0,1,0,0,0,1,0,0,NA,NA,NA,0.04,0,0,0,0.04,0,0,NA,NA,NA,2006.7,76110.7,19350.2,54467.1,286.7,2006.7,0,0,0,0
ceriodaphnia,Pickerel,2014,2014217,217,5-Aug-14,8/5/2014,24,15,8,0,0,1,0,0,0,0,0,0,NA,NA,NA,0.041666667,0,0,0,0,0,0,NA,NA,NA,860,80410.6,16770.1,61490.5,860,860,430,0,0,0
ceriodaphnia,Pickerel,2014,2014233,233,21-Aug-14,8/21/2014,12,8,4,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.7,62063.9,21930.2,33540.3,2866.7,2006.7,1720,0,0,0
ceriodaphnia,Pickerel,2014,2014247,247,4-Sep-14,9/4/2014,11,8,3,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,860,118752.7,52173.8,54180.4,9245.1,860,2293.4,0,0,0
ceriodaphnia,Pickerel,2014,2014261,261,18-Sep-14,9/18/2014,27,17,9,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,0.037037037,0,0,0,0,0,NA,NA,NA,860,99330.8,31820.3,47300.4,17200.1,860,2150,0,0,0
ceriodaphnia,Pickerel,2014,2014276,276,3-Oct-14,10/3/2014,60,34,24,0,1,1,0,0,0,0,0,0,NA,NA,NA,0.016666667,0,0,0,0,0,0,NA,NA,NA,4300,182751.4,106640.9,38270.3,29670.2,4300,3870,0,0,0
ceriodaphnia,Pickerel,2014,2014290,290,17-Oct-14,10/17/2014,27,5,22,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,2580,72957.3,44720.4,12255.1,13186.8,2580,0,215,0,0
ceriodaphnia,Pickerel,2014,2014304,304,31-Oct-14,10/31/2014,7,3,4,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,106210.9,84280.7,6450.1,15480.1,0,0,0,0,0
ceriodaphnia,Pickerel,2014,2014318,318,14-Nov-14,11/14/2014,12,3,8,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573.3,75537.3,50740.4,2293.4,21930.2,573.3,0,0,0,0
dentifera,Pickerel,2014,2014205,205,24-Jul-14,7/24/2014,207,72,134,0,0,0,0,0,0,1,0,0,NA,NA,NA,0,0,0,0,0.004830918,0,0,NA,NA,NA,19350.2,76110.7,19350.2,54467.1,286.7,2006.7,0,0,0,0
dentifera,Pickerel,2014,2014217,217,5-Aug-14,8/5/2014,216,100,110,0,0,6,0,0,0,0,0,0,NA,NA,NA,0.027777778,0,0,0,0,0,0,NA,NA,NA,16770.1,80410.6,16770.1,61490.5,860,860,430,0,0,0
dentifera,Pickerel,2014,2014233,233,21-Aug-14,8/21/2014,211,68,138,0,0,5,0,0,0,0,0,0,NA,NA,NA,0.023696682,0,0,0,0,0,0,NA,NA,NA,21930.2,62063.9,21930.2,33540.3,2866.7,2006.7,1720,0,0,0
dentifera,Pickerel,2014,2014247,247,4-Sep-14,9/4/2014,205,78,117,0,0,9,0,1,0,0,0,0,NA,NA,NA,0.043902439,0,0.004878049,0,0,0,0,NA,NA,NA,52173.8,118752.7,52173.8,54180.4,9245.1,860,2293.4,0,0,0
dentifera,Pickerel,2014,2014261,261,18-Sep-14,9/18/2014,230,59,141,1,0,27,0,0,1,0,0,0,NA,NA,NA,0.117391304,0,0,0.004347826,0,0,0,NA,NA,NA,31820.3,99330.8,31820.3,47300.4,17200.1,860,2150,0,0,0
dentifera,Pickerel,2014,2014276,276,3-Oct-14,10/3/2014,403,121,180,16,0,53,0,15,9,0,0,0,NA,NA,NA,0.131513648,0,0.037220844,0.022332506,0,0,0,NA,NA,NA,106640.9,182751.4,106640.9,38270.3,29670.2,4300,3870,0,0,0
dentifera,Pickerel,2014,2014290,290,17-Oct-14,10/17/2014,217,39,101,45,0,20,0,7,5,0,0,0,NA,NA,NA,0.092165899,0,0.032258065,0.023041475,0,0,0,NA,NA,NA,44720.4,72957.3,44720.4,12255.1,13186.8,2580,0,215,0,0
dentifera,Pickerel,2014,2014304,304,31-Oct-14,10/31/2014,379,93,93,79,74,34,0,1,3,0,0,0,NA,NA,NA,0.089709763,0,0.002638522,0.007915567,0,0,0,NA,NA,NA,84280.7,106210.9,84280.7,6450.1,15480.1,0,0,0,0,0
dentifera,Pickerel,2014,2014318,318,14-Nov-14,11/14/2014,224,52,44,85,27,16,0,0,0,0,0,0,NA,NA,NA,0.071428571,0,0,0,0,0,0,NA,NA,NA,50740.4,75537.3,50740.4,2293.4,21930.2,573.3,0,0,0,0
dubia,Pickerel,2014,2014205,205,24-Jul-14,7/24/2014,7,2,5,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,76110.7,19350.2,54467.1,286.7,2006.7,0,0,0,0
dubia,Pickerel,2014,2014217,217,5-Aug-14,8/5/2014,10,3,7,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,80410.6,16770.1,61490.5,860,860,430,0,0,0
dubia,Pickerel,2014,2014233,233,21-Aug-14,8/21/2014,13,4,9,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1720,62063.9,21930.2,33540.3,2866.7,2006.7,1720,0,0,0
dubia,Pickerel,2014,2014247,247,4-Sep-14,9/4/2014,23,4,19,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,2293.4,118752.7,52173.8,54180.4,9245.1,860,2293.4,0,0,0
dubia,Pickerel,2014,2014261,261,18-Sep-14,9/18/2014,66,18,42,0,0,6,0,0,0,0,0,0,NA,NA,NA,0.090909091,0,0,0,0,0,0,NA,NA,NA,2150,99330.8,31820.3,47300.4,17200.1,860,2150,0,0,0
dubia,Pickerel,2014,2014276,276,3-Oct-14,10/3/2014,32,6,15,3,0,2,0,6,0,0,0,0,NA,NA,NA,0.0625,0,0.1875,0,0,0,0,NA,NA,NA,3870,182751.4,106640.9,38270.3,29670.2,4300,3870,0,0,0
dubia,Pickerel,2014,2014304,304,31-Oct-14,10/31/2014,2,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,106210.9,84280.7,6450.1,15480.1,0,0,0,0,0
parvula,Pickerel,2014,2014217,217,5-Aug-14,8/5/2014,4,4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80410.6,16770.1,61490.5,860,860,430,0,0,0
parvula,Pickerel,2014,2014247,247,4-Sep-14,9/4/2014,5,4,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,118752.7,52173.8,54180.4,9245.1,860,2293.4,0,0,0
parvula,Pickerel,2014,2014290,290,17-Oct-14,10/17/2014,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,72957.3,44720.4,12255.1,13186.8,2580,0,215,0,0
parvula,Pickerel,2014,2014304,304,31-Oct-14,10/31/2014,2,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,106210.9,84280.7,6450.1,15480.1,0,0,0,0,0
parvula,Pickerel,2014,2014318,318,14-Nov-14,11/14/2014,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,75537.3,50740.4,2293.4,21930.2,573.3,0,0,0,0
pulicaria,Pickerel,2014,2014205,205,24-Jul-14,7/24/2014,268,66,184,1,0,0,0,16,1,0,0,0,NA,NA,NA,0,0,0.059701493,0.003731343,0,0,0,NA,NA,NA,54467.1,76110.7,19350.2,54467.1,286.7,2006.7,0,0,0,0
pulicaria,Pickerel,2014,2014217,217,5-Aug-14,8/5/2014,255,56,192,6,0,0,0,0,1,0,0,0,NA,NA,NA,0,0,0,0.003921569,0,0,0,NA,NA,NA,61490.5,80410.6,16770.1,61490.5,860,860,430,0,0,0
pulicaria,Pickerel,2014,2014233,233,21-Aug-14,8/21/2014,203,61,141,1,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,33540.3,62063.9,21930.2,33540.3,2866.7,2006.7,1720,0,0,0
pulicaria,Pickerel,2014,2014247,247,4-Sep-14,9/4/2014,211,70,139,2,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,54180.4,118752.7,52173.8,54180.4,9245.1,860,2293.4,0,0,0
pulicaria,Pickerel,2014,2014261,261,18-Sep-14,9/18/2014,242,66,161,0,0,0,0,2,1,0,0,0,NA,NA,NA,0,0,0.008264463,0.004132231,0,0,0,NA,NA,NA,47300.4,99330.8,31820.3,47300.4,17200.1,860,2150,0,0,0
pulicaria,Pickerel,2014,2014276,276,3-Oct-14,10/3/2014,224,125,79,0,0,0,0,1,2,0,0,0,NA,NA,NA,0,0,0.004464286,0.008928571,0,0,0,NA,NA,NA,38270.3,182751.4,106640.9,38270.3,29670.2,4300,3870,0,0,0
pulicaria,Pickerel,2014,2014290,290,17-Oct-14,10/17/2014,256,73,167,8,0,0,0,8,0,0,0,0,NA,NA,NA,0,0,0.03125,0,0,0,0,NA,NA,NA,12255.1,72957.3,44720.4,12255.1,13186.8,2580,0,215,0,0
pulicaria,Pickerel,2014,2014304,304,31-Oct-14,10/31/2014,57,22,35,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,6450.1,106210.9,84280.7,6450.1,15480.1,0,0,0,0,0
pulicaria,Pickerel,2014,2014318,318,14-Nov-14,11/14/2014,71,24,46,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,2293.4,75537.3,50740.4,2293.4,21930.2,573.3,0,0,0,0
retrocurva,Pickerel,2014,2014205,205,24-Jul-14,7/24/2014,3,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.7,76110.7,19350.2,54467.1,286.7,2006.7,0,0,0,0
retrocurva,Pickerel,2014,2014217,217,5-Aug-14,8/5/2014,8,2,6,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,860,80410.6,16770.1,61490.5,860,860,430,0,0,0
retrocurva,Pickerel,2014,2014233,233,21-Aug-14,8/21/2014,44,26,18,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,2866.7,62063.9,21930.2,33540.3,2866.7,2006.7,1720,0,0,0
retrocurva,Pickerel,2014,2014247,247,4-Sep-14,9/4/2014,129,48,81,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,9245.1,118752.7,52173.8,54180.4,9245.1,860,2293.4,0,0,0
retrocurva,Pickerel,2014,2014261,261,18-Sep-14,9/18/2014,374,204,166,0,0,0,0,0,4,0,0,0,NA,NA,NA,0,0,0,0.010695187,0,0,0,NA,NA,NA,17200.1,99330.8,31820.3,47300.4,17200.1,860,2150,0,0,0
retrocurva,Pickerel,2014,2014276,276,3-Oct-14,10/3/2014,213,77,127,2,0,0,0,5,0,0,0,0,NA,NA,NA,0,0,0.023474178,0,0,0,0,NA,NA,NA,29670.2,182751.4,106640.9,38270.3,29670.2,4300,3870,0,0,0
retrocurva,Pickerel,2014,2014290,290,17-Oct-14,10/17/2014,208,60,129,3,0,0,0,15,1,0,0,0,NA,NA,NA,0,0,0.072115385,0.004807692,0,0,0,NA,NA,NA,13186.8,72957.3,44720.4,12255.1,13186.8,2580,0,215,0,0
retrocurva,Pickerel,2014,2014304,304,31-Oct-14,10/31/2014,200,79,93,24,4,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,15480.1,106210.9,84280.7,6450.1,15480.1,0,0,0,0,0
retrocurva,Pickerel,2014,2014318,318,14-Nov-14,11/14/2014,209,41,163,3,1,0,0,1,0,0,0,0,NA,NA,NA,0,0,0.004784689,0,0,0,0,NA,NA,NA,21930.2,75537.3,50740.4,2293.4,21930.2,573.3,0,0,0,0
ceriodaphnia,Sullivan,2014,2014206,206,25-Jul-14,7/25/2014,2,0,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.3,46191.2,42489.1,3533.8,0,168.3,0,0,0,0
ceriodaphnia,Sullivan,2014,2014217,217,5-Aug-14,8/5/2014,131,67,64,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,2804.6,74881.9,69833.6,2243.7,0,2804.6,0,0,0,0
ceriodaphnia,Sullivan,2014,2014233,233,21-Aug-14,8/21/2014,120,50,70,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,4837.9,52164.9,46275.3,1051.7,0,4837.9,0,0,0,0
ceriodaphnia,Sullivan,2014,2014247,247,4-Sep-14,9/4/2014,135,29,100,0,0,0,0,6,0,0,0,0,NA,NA,NA,0,0,0.044444444,0,0,0,0,NA,NA,NA,2103.4,66468.2,63102.7,1262.1,0,2103.4,0,0,0,0
ceriodaphnia,Sullivan,2014,2014261,261,18-Sep-14,9/18/2014,229,91,128,5,5,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,25030.7,140087.9,113584.8,1472.4,0,25030.7,0,0,0,0
ceriodaphnia,Sullivan,2014,2014276,276,3-Oct-14,10/3/2014,200,74,115,0,11,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,22296.3,441298.1,417319.1,1682.7,0,22296.3,0,0,0,0
ceriodaphnia,Sullivan,2014,2014290,290,17-Oct-14,10/17/2014,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420.7,71937.1,71516.4,0,0,420.7,0,0,0,0
dentifera,Sullivan,2014,2014206,206,25-Jul-14,7/25/2014,292,114,167,1,0,2,0,5,0,2,0,0,NA,NA,NA,0.006849315,0,0.017123288,0,0.006849315,0,0,NA,NA,NA,42489.1,46191.2,42489.1,3533.8,0,168.3,0,0,0,0
dentifera,Sullivan,2014,2014217,217,5-Aug-14,8/5/2014,275,85,189,0,0,1,0,0,0,0,0,0,NA,NA,NA,0.003636364,0,0,0,0,0,0,NA,NA,NA,69833.6,74881.9,69833.6,2243.7,0,2804.6,0,0,0,0
dentifera,Sullivan,2014,2014233,233,21-Aug-14,8/21/2014,278,117,153,0,0,4,0,2,0,1,0,0,NA,NA,NA,0.014388489,0,0.007194245,0,0.003597122,0,0,NA,NA,NA,46275.3,52164.9,46275.3,1051.7,0,4837.9,0,0,0,0
dentifera,Sullivan,2014,2014247,247,4-Sep-14,9/4/2014,582,327,241,0,0,1,0,6,1,1,0,0,NA,NA,NA,0.001718213,0,0.010309278,0.001718213,0.001718213,0,0,NA,NA,NA,63102.7,66468.2,63102.7,1262.1,0,2103.4,0,0,0,0
dentifera,Sullivan,2014,2014261,261,18-Sep-14,9/18/2014,291,138,145,0,0,3,0,5,0,0,0,0,NA,NA,NA,0.010309278,0,0.017182131,0,0,0,0,NA,NA,NA,113584.8,140087.9,113584.8,1472.4,0,25030.7,0,0,0,0
dentifera,Sullivan,2014,2014276,276,3-Oct-14,10/3/2014,791,7,697,59,0,0,0,28,0,0,0,0,NA,NA,NA,0,0,0.03539823,0,0,0,0,NA,NA,NA,417319.1,441298.1,417319.1,1682.7,0,22296.3,0,0,0,0
dentifera,Sullivan,2014,2014290,290,17-Oct-14,10/17/2014,239,15,109,101,0,3,0,10,0,0,1,0,NA,NA,NA,0.012552301,0,0.041841004,0,0,0.0041841,0,NA,NA,NA,71516.4,71937.1,71516.4,0,0,420.7,0,0,0,0
dentifera,Sullivan,2014,2014304,304,31-Oct-14,10/31/2014,252,43,62,99,37,0,0,9,0,0,2,0,NA,NA,NA,0,0,0.035714286,0,0,0.007936508,0,NA,NA,NA,46836.2,48238.5,46836.2,1402.3,0,0,0,0,0,0
dentifera,Sullivan,2014,2014318,318,14-Nov-14,11/14/2014,215,26,56,88,37,3,0,1,0,0,4,0,NA,NA,NA,0.013953488,0,0.004651163,0,0,0.018604651,0,NA,NA,NA,16827.4,17949.3,16827.4,841.4,0,280.5,0,0,0,0
pulicaria,Sullivan,2014,2014206,206,25-Jul-14,7/25/2014,125,66,59,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,3533.8,46191.2,42489.1,3533.8,0,168.3,0,0,0,0
pulicaria,Sullivan,2014,2014217,217,5-Aug-14,8/5/2014,21,17,4,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,2243.7,74881.9,69833.6,2243.7,0,2804.6,0,0,0,0
pulicaria,Sullivan,2014,2014233,233,21-Aug-14,8/21/2014,69,24,45,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,1051.7,52164.9,46275.3,1051.7,0,4837.9,0,0,0,0
pulicaria,Sullivan,2014,2014247,247,4-Sep-14,9/4/2014,44,16,28,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,1262.1,66468.2,63102.7,1262.1,0,2103.4,0,0,0,0
pulicaria,Sullivan,2014,2014261,261,18-Sep-14,9/18/2014,7,5,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1472.4,140087.9,113584.8,1472.4,0,25030.7,0,0,0,0
pulicaria,Sullivan,2014,2014276,276,3-Oct-14,10/3/2014,4,2,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1682.7,441298.1,417319.1,1682.7,0,22296.3,0,0,0,0
pulicaria,Sullivan,2014,2014290,290,17-Oct-14,10/17/2014,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71937.1,71516.4,0,0,420.7,0,0,0,0
pulicaria,Sullivan,2014,2014304,304,31-Oct-14,10/31/2014,18,1,17,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1402.3,48238.5,46836.2,1402.3,0,0,0,0,0,0
pulicaria,Sullivan,2014,2014318,318,14-Nov-14,11/14/2014,19,3,16,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841.4,17949.3,16827.4,841.4,0,280.5,0,0,0,0
ceriodaphnia,Walsh,2014,2014196,196,15-Jul-14,7/15/2014,19,4,15,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841.4,120526.1,119684.7,0,0,841.4,0,0,0,0
ceriodaphnia,Walsh,2014,2014210,210,29-Jul-14,7/29/2014,37,10,27,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,1682.7,151656.7,148501.6,0,0,1682.7,0,1472.4,0,0
ceriodaphnia,Walsh,2014,2014238,238,26-Aug-14,8/26/2014,3,1,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17248.1,17248.1,0,0,0,0,0,0,0
ceriodaphnia,Walsh,2014,2014251,251,8-Sep-14,9/8/2014,187,122,56,0,0,0,0,0,9,0,0,0,NA,NA,NA,0,0,0,0.048128342,0,0,0,NA,NA,NA,9535.5,60157.9,46275.3,0,280.5,9535.5,0,4066.6,0,0
ceriodaphnia,Walsh,2014,2014265,265,22-Sep-14,9/22/2014,211,133,75,1,0,1,0,0,1,0,0,0,NA,NA,NA,0.004739336,0,0,0.004739336,0,0,0,NA,NA,NA,18299.8,255565.9,230535.1,0,0,18299.8,0,6731,0,0
ceriodaphnia,Walsh,2014,2014279,279,6-Oct-14,10/6/2014,211,146,53,0,10,0,0,0,2,0,0,0,NA,NA,NA,0,0,0,0.009478673,0,0,0,NA,NA,NA,13461.9,206415.9,192673.5,0,280.5,13461.9,0,0,0,0
ceriodaphnia,Walsh,2014,2014294,294,21-Oct-14,10/21/2014,66,36,19,0,11,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,1682.7,48799.4,47116.7,0,0,1682.7,0,0,0,0
dentifera,Walsh,2014,2014196,196,15-Jul-14,7/15/2014,354,118,236,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,119684.7,120526.1,119684.7,0,0,841.4,0,0,0,0
dentifera,Walsh,2014,2014210,210,29-Jul-14,7/29/2014,532,255,275,0,0,0,0,2,0,0,0,0,NA,NA,NA,0,0,0.003759398,0,0,0,0,NA,NA,NA,148501.6,151656.7,148501.6,0,0,1682.7,0,1472.4,0,0
dentifera,Walsh,2014,2014220,220,8-Aug-14,8/8/2014,228,90,138,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,36178.9,37230.6,36178.9,0,841.4,210.3,0,0,0,0
dentifera,Walsh,2014,2014238,238,26-Aug-14,8/26/2014,239,103,135,0,0,0,0,1,0,0,0,0,NA,NA,NA,0,0,0.0041841,0,0,0,0,NA,NA,NA,17248.1,17248.1,17248.1,0,0,0,0,0,0,0
dentifera,Walsh,2014,2014251,251,8-Sep-14,9/8/2014,269,105,161,0,0,3,0,0,0,0,0,0,NA,NA,NA,0.011152416,0,0,0,0,0,0,NA,NA,NA,46275.3,60157.9,46275.3,0,280.5,9535.5,0,4066.6,0,0
dentifera,Walsh,2014,2014265,265,22-Sep-14,9/22/2014,949,376,558,9,0,1,2,1,2,0,0,0,NA,NA,NA,0.001053741,0.002107482,0.001053741,0.002107482,0,0,0,NA,NA,NA,230535.1,255565.9,230535.1,0,0,18299.8,0,6731,0,0
dentifera,Walsh,2014,2014279,279,6-Oct-14,10/6/2014,350,111,219,18,0,1,0,0,0,0,0,0,NA,NA,NA,0.002857143,0,0,0,0,0,0,NA,NA,NA,192673.5,206415.9,192673.5,0,280.5,13461.9,0,0,0,0
dentifera,Walsh,2014,2014294,294,21-Oct-14,10/21/2014,211,102,51,42,12,4,0,0,0,0,0,0,NA,NA,NA,0.018957346,0,0,0,0,0,0,NA,NA,NA,47116.7,48799.4,47116.7,0,0,1682.7,0,0,0,0
dentifera,Walsh,2014,2014307,307,3-Nov-14,11/3/2014,207,49,21,70,62,2,1,0,0,0,2,0,NA,NA,NA,0.009661836,0.004830918,0,0,0,0.009661836,0,NA,NA,NA,48799.4,48799.4,48799.4,0,0,0,0,0,0,0
parvula,Walsh,2014,2014210,210,29-Jul-14,7/29/2014,128,50,78,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,1472.4,151656.7,148501.6,0,0,1682.7,0,1472.4,0,0
parvula,Walsh,2014,2014220,220,8-Aug-14,8/8/2014,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37230.6,36178.9,0,841.4,210.3,0,0,0,0
